,Unnamed: 0,question_text,topics,answer_text,q_token_count,a_token_count,a_text_length,proba_F,proba_T,predicted_tf_type
155,2511,"on the first day of school i wore a bra that was too big so that it would look like i had bigger boobs  i did that the whole school year and my parents never found out but now i can never hang out with my friends at my house or invite them over because it would be around my parents and my friends would see there is nothing there on my chest 

how do i fix this",selfesteemsocial relationships,wear baggy clothes to disguise the problem and if you do this for a long enough time then your friends may forget what size boobs you havecan you tell your parents what you wrote here  if yes then maybe they will be empathetic and this always helpsthey may also agree to not make any comments about your boobs when you wear the bigger bra around your friends when they visit you at homealso its possible your friends already have questioned why you wore a bigger bra than your boobs  maybe they saw what was going on the whole time during the school year and felt too awkward to tell you,1,1,587,0.4285715991235101,0.5714284008764898,T
156,717,on the first day of school i wore a bra that was too big so that it would look like i had bigger boobs i did that the whole school year and my parents never found out but now i can never hang out with my friends at my house or invite them over because it would be around my parents and my friends would see there is nothing there on my chest    how do i fix this,selfesteem,wear baggy clothes to disguise the problem and if you do this for a long enough time then your friends may forget what size boobs you havecan you tell your parents what you wrote here  if yes then maybe they will be empathetic and this always helpsthey may also agree to not make any comments about your boobs when you wear the bigger bra around your friends when they visit you at homealso its possible your friends already have questioned why you wore a bigger bra than your boobs  maybe they saw what was going on the whole time during the school year and felt too awkward to tell you,1,1,587,0.4285715991235101,0.5714284008764898,T
157,1763,is it normal for people to cry during therapy or is it just me,counselingfundamentals,crying  shedding of tears ways crying may benefit your healthdetoxifies the body reflex tears clear debris like smoke and dust from your eyes helps selfsoothe crying may be one of your best mechanisms to selfsoothe dulls pain improves mood rallies support helps you recover from grief restores emotional balance helps baby breathe helps baby sleep ,1,1,348,0.4287579322582487,0.5712420677417512,T
158,856,i was born a girl but i want to be a boy because of my religion i cant tell my family i know they wont accept me what do i do,spirituality,no religion stops a person from being themselves gender is selfidentified and not the one assigned at birth few families need sensitiation program for them to understand that their child is perfectly normal and gender dysphoria or gender incongruence is normal,1,1,260,0.4297356974469041,0.5702643025530959,T
159,2678,"a few years ago i was making love to my wife when for no known reason i lost my erection 

now im in my early s and my problem has become more and more frequent  this is causing major problems for my ego and its diminishing my self esteem this has resulted in ongoing depression and tearing apart my marriage 

i am devastated and cannot find a cause for these issues i am very attracted to my wife and want to express it in the bedroom like i used to 

what could be causing this and what can i do about it",intimacyhuman sexualitydepressionrelationships,first step always is to do a medical rule out so that youre sure the problem is psychological and emotion based not a medical condition which requires care and attentionif you are medically clear in the reasons for losing your erection then reflect on what may be creating a loss in confidence in either who you are and what youre doing with your life or whether your wife has these sort of problems within herselfoften a problem transfers ownership of who shows itif you are a sensitive person its possible your erection problem reflects your wifes insecurities and selfdoubt  if she is someone who is reluctant to talk about feeling unsure then in a certain way by you showing a problem she can avoid looking at herselfthere may not be a direct cause such as usually exists in a medical problemmedicine looks for symptoms to treatour emotional lives are much more indirectif you feel stress at work or are unhappy in the place you live for example then your frustration may show up in your sex lifebasically do a broad inward search of your life and what it holds and maybe ask your wife to do the sameyou may clear the air within yourselves and between each other so the problem goes away,1,1,1191,0.4298787855742709,0.570121214425729,T
160,101,a few years ago i was making love to my wife when for no known reason i lost my erection    now im in my early s and my problem has become more and more frequent this is causing major problems for my ego and its diminishing my self esteem this has resulted in ongoing depression and tearing apart my marriage    i am devastated and cannot find a cause for these issues i am very attracted to my wife and want to express it in the bedroom like i used to    what could be causing this and what can i do about it,depression,first step always is to do a medical rule out so that youre sure the problem is psychological and emotion based not a medical condition which requires care and attentionif you are medically clear in the reasons for losing your erection then reflect on what may be creating a loss in confidence in either who you are and what youre doing with your life or whether your wife has these sort of problems within herselfoften a problem transfers ownership of who shows itif you are a sensitive person its possible your erection problem reflects your wifes insecurities and selfdoubt  if she is someone who is reluctant to talk about feeling unsure then in a certain way by you showing a problem she can avoid looking at herselfthere may not be a direct cause such as usually exists in a medical problemmedicine looks for symptoms to treatour emotional lives are much more indirectif you feel stress at work or are unhappy in the place you live for example then your frustration may show up in your sex lifebasically do a broad inward search of your life and what it holds and maybe ask your wife to do the sameyou may clear the air within yourselves and between each other so the problem goes away,1,1,1191,0.4298787855742709,0.570121214425729,T
161,2642,every winter i find myself getting sad because of the weather  how can i fight this,depression,change your total daily routine different route different lunch different afternoon  sit outside for  minutes three times every day use a therapy light during the day aromatherapy oils for stimulation butkeep your routine bedtimes and wake up timesand exercise at least  times per week  if after several weeks you are not feeling bettertalk with your doctor,1,1,357,0.4302147527027091,0.5697852472972909,T
162,127,every winter i find myself getting sad because of the weather how can i fight this,depression,change your total daily routine different route different lunch different afternoon  sit outside for  minutes three times every day use a therapy light during the day aromatherapy oils for stimulation butkeep your routine bedtimes and wake up timesand exercise at least  times per week  if after several weeks you are not feeling bettertalk with your doctor,1,1,357,0.4302147527027091,0.5697852472972909,T
163,1598,how does a counselor decide when to end counseling sessions or to terminate working with a client,professionalethics,in general i usually let the client decide when this should occur sometimes with some clients it will be a joint agreement but even in that case it should weigh mostly on what the client feels in short therapy ends when you feel your donec,1,1,239,0.4303887268058357,0.5696112731941643,T
164,25,"i have so many issues to address i have a history of sexual abuse im a breast cancer survivor and i am a lifetime insomniac    i have a long history of depression and im beginning to have anxiety i have low self esteem but ive been happily married for almost  years
   ive never had counseling about any of this do i have too many issues to address in counseling",depression,absolutely not a lot of the issues that have been identified are strongly correlated to each other sometimes when you start therapy and address the first issue it helps decrease the severity of the other issues,1,1,210,0.4307483948252545,0.5692516051747455,T
165,1707,"how do you know you have the right therapist for you
 how would i know how to train my therapist to be able to give me what i need from treatment",counselingfundamentals,there are lots of very good therapists out theredoing all types of therapy however studies show that more important than the type of therapy the biggest indicator of client success is the therapeutic relationship that develops between the therapist and client in other wordsthere needs to be a good fit,1,1,302,0.4307525478670155,0.5692474521329844,T
166,1101,my fiancé of  years is always helping out his family and i feel like his family takes advantage of his kindness were about to get married this saturday but i feel like he is always gonna put them first instead of myself and our three kids i am not enjoying our engagement at all,intimacy,congrats on your upcoming weddinghave you told the thoughts you write here to your fiancé this is the place to start since you clearly are unhappy with a part of his and now your life which will be with you for quite some time,1,1,226,0.4310487039036096,0.5689512960963904,T
167,916,my girlfriend was abused as a child now if i hug or touch her in any kind of way she says she feels as if she is being abused as a child what might be going on,trauma,was your gf always this way with you or did her withdrawal develop suddenlyalso are there any other changes going on between the two of you in terms of feeling relaxed and at ease with each other enjoying each otherits possible her physical withdrawal due to her sensitive nature about who touches her and the meaning of touch reflects an underlying emotional hesitation about her feelings toward youthis can be either strong positive or negative feelingsshe may be fearful of becoming more intimately attached to you and withdrawsshe may be actually withdrawing and expresses herself through the amount of touch she wants from othersbest way forward as almost always in a relationship is to have a gentle conversation to open up the tension between the two of you,1,1,764,0.431798801684236,0.568201198315764,T
168,890,i am a survivor of multiple sexual abuserape experiences triggers are having an effect on my daily life and my sexual relationship with my partner im trying to learn to cope with them,trauma,talking about it stops it from being a secret  it takes courage to have posted your question and that is the first step here is an article i wrote a few years back  httpabuseisnotasecretcomwhyabuseisnotyourfaultone day at a time,1,1,228,0.4319939702302745,0.5680060297697255,T
169,1623,i am a young adult and i was sexually assaulted by an older man when i was a teenager which has really intensified the guiltshame however ive been attracted to much older men since i was even younger than that,humansexuality,sometimes the reason for being attracted to older men is because of growing up with a father who was distantif you grew up having enough interaction with your dad to know youd have liked more and didnt receive this then maybe your longings of childhood are still active within youit is ok to like older menjust be sure youre not idealizing them or anyone elsebecause regardless of age a relationship is based on who the two people really are not how wed like imagining them,1,1,473,0.4326299930202792,0.5673700069797207,T
170,810,my husband and i got into a huge dispute he said he wanted a divorce and i left i still come home a lot and see my kids and he has not filed yet even though he still said he is what does that mean for our marriage,relationshipdissolution,in any relationship including marriage each partner will be better able to do their part by understanding their own interests and wishesconcentrate more on what youd like from your marriage  this will naturally raise the questions and criteria of what to talk with your husband about and what to ask of himthink over whether you wish to divorce or notsince he hasnt taken any action then for the moment you can assume he is not sure of what he wantsonce you feel a little more clear on your opinion about your marriage including feeling uncertain if youd like it to end or continue then you will be able to tell your husband the suggestions you have for resolving the dispute matter and emotionstry to redirect your speculations about what does he want i wonder what hes thinking back to answering these very reasonable questions about yourselfthis will strengthen your own purpose in clarifying where to start and guide a discussion with himgood luck,1,1,951,0.4327111753208524,0.5672888246791475,T
171,1100,hes lied about his pastpresent situations since time has passed he has changed but i still have my doubts i have no idea if i should stay or go but i hate this feeling i dont trust him all too much but yet he hasnt done anything for me not to trust him recently,intimacy,your doubts about your dating partner need to be addressed and solved so you can fully believe him againotherwise how would you actually know whether hes lying to you now or notstart the conversation with him about wanting to trust him and asking for whatever details you feel will give you confidence he is telling you the truthif he really wants to clear your doubts then he will be willing to invest in answering your extra questions or wanting to look through his phone or whatever areas you felt were violated by him in the past,1,1,533,0.4328058083630773,0.5671941916369226,T
172,1404,i met the first man five months ago i have come a long way and do have feelings for him i know he would do anything for me and my kids the man i love is their father and no matter how many times things havent been great in the past i cant help but love him i know they both love me and i love both of them,relationships,the answer depends entirely on which interest is stronger for youif the reliable caretaker man is not someone with whom youd have fun lively conversations understand each other be sexually compatible or romantically attracted and your primary interest is in someone who steadily manage the kids household and finances then he is the right one for youthe problem is you may not be happy longterm with someone to whom you feel no romantic compatibility consider the drawback if you reach the moment of restlessness romantically and are with someone on whom you depend to take care of your kidssince you have feelings for him then wait several months longer to see whether or not you can imagine yourself romantically happy with the steady guyif the other guy who is also the bio dad isnt involved with his own kids then he seems like a poor choice of someone to be with longterm,1,1,876,0.4331611720076627,0.5668388279923373,T
173,105,a few years ago i was making love to my wife when for no known reason i lost my erection    now im in my early s and my problem has become more and more frequent this is causing major problems for my ego and its diminishing my self esteem this has resulted in ongoing depression and tearing apart my marriage    i am devastated and cannot find a cause for these issues i am very attracted to my wife and want to express it in the bedroom like i used to    what could be causing this and what can i do about it,depression,erection maintenance is caused by connective tissue weakness as well as lymphatic stagnation of the area and accompanying channels  a proper detoxification is necessary to reverse the stagnation and get things flowing againlower circulation and pituitary might also be indicatedmedical will likely not recommend anything useful in the long term pharmaceuticals do not solve a problem only suppress it and it will return again later and worse than beforecertain herbal protocols and natural protocols would be very warranted in getting things going again ,1,1,554,0.4336179426084348,0.5663820573915652,T
174,1319,what makes a healthy marriage last,marriage,i appreciate your questionthe answer of what makes a good marriage are as varied as there are marriagesbasically similarity like mindedness in beliefs and values makes a good marriage the best chance of getting along with someone on a longterm basis is when two people see life and the world in similar wayseven though opposites attract this is a short lived dynamic which breaks apart when there arent enough similarities in common between the partners,1,1,453,0.4337502341030839,0.5662497658969161,T
175,1537,im a teenager and i created a sort of imaginary friend to help me cope with stressful situations or if im worried or upset she gives me advice and comforts me and tells me itll be okay ive given her a name solace and created a personality for her thats like a comforting motherly figure i know its just my own advice and my own thoughts but its just that im thinking of them through a voice other than my own i do this because i know i never really listen to my own advice and i thought it would be better if it was through someone else who knew my thought process in and out through this imaginary friend is this normal could it develop into a separate personality with time if i continue a mentality that she is her own person,behavioralchange,from your detailed awareness of how you developed and are utilizing solace unless you face some unexpected and altering physical incident to your brain such as physical head trauma drug induced brain change other medical condition which affects your brain you show a strong knowledge that she is imaginary and not a personthe predicted outcome of what you wrote is to continue the selfreflective conversations you have with your invented friend solace,1,1,451,0.4341467827134356,0.5658532172865643,T
176,78,my mother is combative with me when i say i dont want to talk with her about my depression    she hasnt been supportive of me in the past and she isnt someone that i feel comfortable opening up to she constantly tries to instigate conversations where she asks me questions that i dont want to or cant answer i tell her i dont want to talk and she starts arguments with me    how can i get her to understand,depression,do you live with your mom and have constant interaction with her  it is your choice who you share things with  you can set some clear boundaries  she can either talk about the interest you feel comfortable or you can reduce eliminate conversations with her  these arguments are most likely not good for your depression  here is a video regarding boundaries  boundaries,1,1,368,0.4344641061749874,0.5655358938250126,T
177,1232,she constantly tells me what i am doing wrong for once i want her to be proud of me its like no matter what i do she does not have one nice word to say to me she is always hateful towards me and always has been,familyconflict,im sad and heartbroken on your behalfim very sorry your mom has such negative views on youplease know that there must be some reason in her personal history or relationship life which drives her to criticize you so stronglythe natural dynamic is for a mother to love and nurture her childunless at some earlier point in your relationship with her you caused some massive harm to her which would justify her indirect dislike for you then the best way for you is to find supportive and loving other people who will to some degree make up for the harshness you hear from heralso read online about others who have similar situations because there may be good guidance on keeping yourself emotionally safe from how she treats you,1,1,724,0.435196462787216,0.564803537212784,T
178,299,i just had a newborn when i brought him home my mom told me to leave now im in a womens home i dont see my boyfriend that often because he works the womens place is helping me find an apartment so i can go back to work and get child care,depression,congrats on the birth of your sonwas your moms request for you to leave her house one which she asked awhile ago or was this her greeting when you walked in the doormy question is whether your mom had some changed circumstance in her life whether she and you discussed living arrangements prior to your sons birth or whether nothing was talked about you assumed youd be living with her she assumed you wouldnt and the two of you didnt speak to one another about any of thisdepending on the answers there may be clues as to handling future expectations of others especially your momfrom what you write the womens home is supportive of your basic daily living needs   it is good news that the people who run this home know and offer community resourcesin your interactions with the staff of the womens home ask all the questions necessary so youll have a clear understanding of the apartment lease anything at all that is on your mind about becoming employed and finding childcarethe point is to have all the major steps youre about to start addressedthis way youll be minimizing the possibility of any sudden bad news by the womens home told to yousending lots of good luck,1,1,1172,0.4355463139617428,0.5644536860382572,T
179,2,"i have so many issues to address i have a history of sexual abuse im a breast cancer survivor and i am a lifetime insomniac    i have a long history of depression and im beginning to have anxiety i have low self esteem but ive been happily married for almost  years
   ive never had counseling about any of this do i have too many issues to address in counseling",depression,absolutely not  i strongly recommending working on one issueneed at a time  in therapy you will set smart goals and objectives that will help you reach your goals  i see you as a survivor and not a victim  best wishes to you,1,1,224,0.4362828966080226,0.5637171033919773,T
180,379,im dealing with imposter syndrome in graduate school i know that by all accounts i am a phenomenal graduate student and that i am wellpublished i am well liked by students and faculty alike and yet i cannot shake the feeling that im going to be found out as a fraud    how can i get over this feeling,anxiety,imposter syndrome is a basic effect is a dishonest causebasically there is a fundamental lack of honesty in some important parts of your life my guess would be relationships that has led to this sense of dread and guilti wonder where the dishonesty be,1,1,251,0.4365490218326071,0.5634509781673929,T
181,1261,my mom and dad got divorced four years ago i had to finish out the school year with my dad and now they are deciding which place is best for me i cant choose how can i choose if i love both places,familyconflict,if youve already stated to your parents that youd like your opinion to be considered and listed the key areas youd like them to keep in mind when making a final decision as to which house you will live then youve done all you possibly and reasonably can dosince you wrote that you have difficulty to decide in which parents home you prefer to live then even if you had free choice of whose house in which to live are you not better off with the decision made by them on your behalf,1,1,481,0.4368193385052422,0.5631806614947578,T
182,806,ive been in an on an off relationship with a this man for almost  years even though i care about him he continues to hurt me    he and his wife were separated when we met now hes going through a really difficult divorce from her and is taking it really hard i want to end this relationship but i dont feel like i can how can i let go,relationshipdissolution,first decide what you truly would like in the current relationship understand your reasons for staying in the relationshipthree years is a substantial amount of time to be involved with someone   whatever attachment you feel toward this man is deep and complexinstead of deciding to leave or not leave change your question to figuring out your satisfactions and dissatisfaction with the man also important is to tell the man your feelingswhatever problem you are feeling may become clarified by discussing what bothers youat the very least you will give the guy a chance to show how interested he actually is in the tension you currently feel and have felt for a while,1,1,668,0.4369071847869936,0.5630928152130064,T
183,2289,"ive been in an on an off relationship with a this man for almost  years even though i care about him he continues to hurt me 

he and his wife were separated when we met now hes going through a really difficult divorce from her and is taking it really hard  i want to end this relationship but i dont feel like i can how can i let go",relationship dissolution ,first decide what you truly would like in the current relationship understand your reasons for staying in the relationshipthree years is a substantial amount of time to be involved with someone   whatever attachment you feel toward this man is deep and complexinstead of deciding to leave or not leave change your question to figuring out your satisfactions and dissatisfaction with the man also important is to tell the man your feelingswhatever problem you are feeling may become clarified by discussing what bothers youat the very least you will give the guy a chance to show how interested he actually is in the tension you currently feel and have felt for a while,1,1,668,0.4369071847869936,0.5630928152130064,T
184,420,"i have been with my boyfriend for more than a year he recently got a new job and travels a lot im not used to him being gone all the time i feel as though he has forgotten about me because he does not talk with me as much and doesnt keep me up to date on everything that he does throughout the day which he used to
 i feel lost sad and unwanted this is really a tough new challenge i just want to break up with him but i love him so much i dont know why he is acting this way lately i believe i have separation anxiety is there anything that i can do to help me cope with this while he is out of town",anxiety,first step is to tell your boyfriend the reasons you feel upsetthis way he has a chance to answer your questions as to why he doesnt keep in touchhis responses will guide your next stepsthere is a difference between his unavailability due to a heavy workload or because he has less interest in the relationshipin order to work with his current behavior you first need to find out why it is happening,1,1,399,0.4370297859746553,0.5629702140253446,T
185,174,"im in my late teens and live with my dad the only time i go out is for my college classes sometimes when i see my friends i want to talk with them but sometimes i wont want to talk to them for days or even weeks    sometimes i feel im not worth knowing or im never going to do anything right
   are they right am i depressed",depression,characterized by persistent sadness and a lack of interest or pleasure in previously rewarding or enjoyable activitiesyoure not alone globally more than  million people of all ages suffer from depression  whofollowing could be potential causes of depression family history youre at a higher risk for developing depression if you have a family history of depression early childhood trauma some events affect the way your body reacts to fear and stressful situations brain structure medical conditions drug uselike i always state seeking to get physical and mental tests done then start a path in talk therapy,1,1,607,0.4371201451918167,0.5628798548081833,T
186,1096,my husband cheated while i was pregnant with our son with a socalled friend this was before we were married we split and eventually worked things out i thought i trusted him so we got married now he flirts with girls in front of me ive talked to him but nothing helps,intimacy,this sounds very painful for youare you able to tell him how his flirting affects youmaybe he doesnt care enough to change and maybe he doeslong term if he continues this then usually people feel they have two choices put up with it which of course greatly reduces the sense of satisfaction in the relationship   or of course you can decide to end the relationship  this choice is quite significant now that you have a child together  give yourself plenty of time to think over the best outcome,1,1,494,0.4371628604148392,0.5628371395851608,T
187,1084,i went to my exboyfriend to reach out to one of his high school friends whos attempted to commit suicide when i went to him to reach out to his high school friend he told me that i put him in a terrible position and put an enormous load on his shoulders he was very angry that i went to him to do that am i in the wrong for going to him to reach out he helped me so much with my depression and bad habits so thats why i thought of him to reach out he made me feel awful for thinking highly of him to help why did he react this way towards me i think hes being selfish,intimacy,your compassionate reach out to the friend is praiseworthythat your ex bf has trouble accepting your gesture as kindness shows your ex bf is not seeing the situation clearlyi believe your ex bfs words about feeling burdened by your actionhowever he is mixing up his own responsibility to know the root of his feelingsblaming you for feelings he doesnt understand within himself is unfair and not helpful to anyone including himfrom what you write you did nothing wrong and your action toward the potential suicider was graciousmy only guess which is also very general about your ex bfs behavior is that he doesnt yet fully understand himself and finds blaming others easier than understanding himself,1,1,700,0.4389456829192099,0.5610543170807901,T
188,2574,"i have high functioning autism and i have been on a lot of dating sites like meet me match and zoosk i havent had any luck on any of the dating sites i have been on

 i really want a boyfriend but i dont know what i should do i just want to be in a relationship how can i meet someone",relationships,are there dating sites for people who have autism on the high functioning endif not then find out the names of different organizations which support people who have autism  at least one of these groups will have some guidance as to social activities for dating or even specific sites for dating when autism is a criteriaall the rejection on dating sites is rough for anyone to handlehow do you know that youre being passed over by guys who are on dating sites because you have autism    any reason is possibleunless youve heard from a few particular guys that their reason for looking beyond you is because of your autism it is possible youre in the same boat as everyone else who feels similarly frustrated by dating site rejection,1,1,732,0.4389701652952408,0.5610298347047592,T
189,1378,"i have high functioning autism and i have been on a lot of dating sites like meet me match and zoosk i havent had any luck on any of the dating sites i have been on
    i really want a boyfriend but i dont know what i should do i just want to be in a relationship how can i meet someone",relationships,are there dating sites for people who have autism on the high functioning endif not then find out the names of different organizations which support people who have autism  at least one of these groups will have some guidance as to social activities for dating or even specific sites for dating when autism is a criteriaall the rejection on dating sites is rough for anyone to handlehow do you know that youre being passed over by guys who are on dating sites because you have autism    any reason is possibleunless youve heard from a few particular guys that their reason for looking beyond you is because of your autism it is possible youre in the same boat as everyone else who feels similarly frustrated by dating site rejection,1,1,732,0.4389701652952408,0.5610298347047592,T
190,1666,how do therapists classify the type of personality their clients have what characteristics do they look at to decide what type of personality the client has ive read about this online but id like to understand this from a therapists point of view,diagnosis,in my therapy practice i avoid characterizing people except for whether or not they are selfharming or a risk to harm other peopleas long as someone is sincerely trying to know more about themselves my work is help the person clarify who they really are and how their true self may be quite different than the life the person created for themselves based on satisfying other peoples standardsin broad terms personality disorders have stock characteristics which change very minimally over time instead of  uniqueness  which constantly flows and changes with circumstances over time,1,1,581,0.4391205757929944,0.5608794242070055,T
191,654,shes in her early s and she has a toddler,parenting,well first lets identify what factors are involved in the situation about which you wroteare you the only decision maker regarding your stepdaughter living with youis her dad and your partner living under the same roofwould you feel any obligation to consult with your husband about his opinion and his way of handling the situationhave you talked with your stepdaughter about your observation and your reaction to the fact of her not honoring your boundariesconsider too that there will be an effect on the toddler your grandchild if you kick out your daughteris your daughter financially ready to live on her own and support herself and her childyou certainly have the right to define the terms of what goes on under your roofit is only fair to everyone that as many variables as possible be consideredthe conclusion may be that it is in everyones best interest for your stepdaughter to move outif everyone feels respected and a well thought out plan is developed then the least amount of hurt and stress and the most amount of happiness will be possible from this change,1,1,1073,0.4396235797641702,0.5603764202358298,T
192,751,how do i decide if i should end my relationship with my boyfriend,relationshipdissolution,hiim sorry youre having this dilemma i wish i knew a little more about the situation to give a better answer have you discussed what is causing you to consider breaking up with your partner based on the information given i suggest starting off making a pros and cons list pros for staying in the relationship and cons for staying see which side has more follow your gut hope this helps as a start,1,1,396,0.4400016666183832,0.5599983333816168,T
193,240,i have a severe back problem ive had  major and several minor operations but im still in constant pain how can i deal with the depression from this chronic pain,depression,maybe if you started to address questions of an inner nature of what changed in your life as a result of the back problemto know your limitations and the areas of your life which they affect will greatly contribute to stronger selfknowledge within yougreater awareness and sense of direction very often decreases depression,1,1,323,0.4411341662434014,0.5588658337565986,T
194,1121,i believe my partner has a masturbation and porn problem he masturbates daily even when i am lying in bed sleeping beside him we have sex once a week he is rough and worries about his needs he never touches me and treats me like a porn star wanting to finish on my face or chest,intimacy,the comments here from the other therapists are spot on as a certified sex addiction therapistcandidate im convinced your partners acting out creates trauma for you your partners addiction is not your fault and his recovery is his responsibility whats paramount is for you to get immediate help from an experienced therapist who understands trauma as result of the partnersspouses problematic sexual behaviors your needs safety and the establishment of reasonable boundaries is vital to your wellbeing i wish you the very bestresources for your consideration  httpswwwiitapcom  httpswwwsanonorg  httpwwwcosarecoveryorg,1,1,618,0.4416444591461879,0.5583555408538121,T
195,1596,how does a counselor decide when to end counseling sessions or to terminate working with a client,professionalethics,ideally termination should be a mutual process its not that the therapist kicks the client out at some point and says okay youre done rather over time the client will decrease the frequency with which heshe comes to session so that it may start off as weekly then decrease to biweekly then perhaps once every three weeks then oncemonth and so on throughout this process the therapist and client should have had regular check ins about progress toward goals if the client feels good about where heshe is in life heshe might decide to suspend therapy for now that being said the therapist should make it very clear that if the client ever decided to return for maintenance therapy or a check in heshe would always be welcome there is no hard and fast rule to ending or a particular time period in which it must end what matters most is that the client feels good about it and knows that the therapist will always be there should heshe wish to return,1,1,947,0.4422786650398809,0.5577213349601191,T
196,652,i have three children the oldest is nine and not my biological child the middle child is three and the youngest is one i have a great relationship with the oldest two children but i havent developed the same level of attatchment to the youngest child i rarely want her around and look forward to her nap times is this normal,parenting,this is a common response parents can have  there are many reasons for attachment disruption   but attachment is  important for the child as well as your long term relationship with them    i would want to know more about the history of the child and any stressors you have gone through during the childs lifetime  often if there is stress parents will not have the time or energy to attach well to the child  sometimes the energy of the child and the parent are mismatched as well  but whatever is at the core this is something that can be addressed in counseling  the earlier the better because adult relationships are based on parental relationships we had as children  therapy can start at age  to address these types of issues  visit staceybshapirocom for more information about getting started,1,1,799,0.4423014569303753,0.5576985430696246,T
197,791,my spouse decided he no longer wanted me six years ago things have deteriorated so badly that we have separated but still live in the same house he says he despises the sight of me wants to be with other women and divorce what i dont understand is that he says constantly that i have no feelings for him and gets absurdly jealous if i speak to another male why does he constantly do these behaviors i might add he has been diagnosed with borderline personality disorder and as a narcissist,relationshipdissolution,what a burden for youyour husband cannot seem to make up his mind on his viewpoint and doesnt seem to care whether or not youre affected by speaking out of two sides of his mouthkeep yourself protected emotionally from him   theres no good which can come by arguing with a person who  flips their positionlive as separately as possible from him and stick to roommate type matters such as groceries bill paying and housecleaning as discussion topicsif he cannot make sense of what he thinks and feels then certainly you will face similar difficulty trying to do so,1,1,563,0.442402190077933,0.557597809922067,T
198,636,my daughter is in later elementary school she cant color in the lines her words jumble together when she writes unless there are big spaces or she skips lines,parenting,kids develop in different ways and different speeds it can sometimes feel like your kid has a delay because of these different ways of development if you have concerns about your childs development then addressing it with the school is the best solution they will be able to provide a full assessment if needed with an academic diagnosis as well as academic support,1,1,365,0.4428447451426924,0.5571552548573075,T
199,1094,when my boyfriend gets in a snit he gives me the silent treatment for days when i ask what is wrong i get nothing no reply no phone call if he does reply it is something very sarcastic and hurtful he never admits he is wrong and never apologizes,intimacy,try during a good moment between you to tell him youd like to talk over something about your relationship and that youd like to set a time with him to do sowhen a person shuts down and withdraws the only choice is to withdraw yourself   if this continues on a regular basis after a while the two of you will become increasingly distant and have developed the very unhappy habit of not clearing the air between the two of yougood for you to recognize a problem and be willing to address it,1,1,488,0.4429802541559695,0.5570197458440305,T
200,671,my husbands exwife married a man who was charged with seven felony counts of pandering involving a minor he by his own admission is addicted to child pornography my stepdaughters are now all teenagers they do not know my husbands exwife has kept this information from my stepdaughters the stepfather has had issues regarding his pornography addiction recently the exwife minimizes it by saying that he has repented it is a constant strain on my husband knowing that his girls are living with a man who is addicted to child pornography my own therapist believes the girls should be told the exwife says her therapist says the opposite,parenting,lorain youre correct that your husbands exwife is seriously minimizing this problem i have a very strong opinion here in my book the safety of children trumps potentially insulting or hurting the feelings of adults of course the girls should be told because they have the right to know their voice is not the only one im concerned about here though i believe your husband has the right to insist that his daughters be in a safe home and there is clear evidence this man is not safe this woman is putting her own comfort she simply doesnt want to deal with her partners situation her own fears or anyone elses needs above the safety of two vulnerable girls honestly if it was me my kids wouldnt be even visiting that home with that man present repented or not its not worth the risk if she decides to stay with him the natural consequence of having a known perpetrator in your home is not having access to vulnerable children in that same home,1,1,942,0.443478436017836,0.556521563982164,T
201,1074,we cant hold a conversation together the blame is always pointed at me we have no intimacy,intimacy,how recent is your awareness of a lack of intimacyif this is recent or sudden then the best road forward is have a conversation with your partner on the way you feeldepending on the result and whether youd like to try this conversation several times in order to see your partners receptivity to explain their side you will know how likely the lack of intimacy will continueif you are living with a lack of intimacy for what feels like a long time such as a few years and your partner is unwilling to talk with you about it then you may have reached the end of the road of intimacy returningwhether or not youd want to live this way becomes the next question,1,1,657,0.4444659375532501,0.5555340624467499,T
202,1813,does counseling really do anything that can help people,counselingfundamentals,yes counseling provides an area for people to speak to an unbiased professional about their concerns to address their unique needs while length of time varies counseling is a process and can be done from as little as one session to multiple sessions counseling provide a safe nonjudgmental empathetic atmosphere from a professional helper provide the service,1,1,358,0.445459002551728,0.554540997448272,T
203,879,"there are issues from my past that have me very heavily burdened in my heart ive been torn for so many years and i need help so i can move on with my life
   i experienced trauma when i was  years old and i did come out about it until i was 
   now i know this is whats holding me back on my happiness ive met a very loving and caring man but because im holding on to these things from my past im pushing him away
   how can i get my life back",trauma,i would recommend finding an emdr therapist eye movement desensitization and reprocessing emdr therapy is an integrative psychotherapy approach that has been extensively researched and proven effective for the treatment of trauma as an emdr therapist can attest to the massive changes that using emdr has had for many of the people i have worked with,1,1,350,0.445490044957467,0.554509955042533,T
